	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
16073	GCF_000850385	refseqCDS	88123	Eukaryota	Literature	False	7830	3	NC_003452;NC_003451;NC_003453	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16074	GCF_000905695	refseqCDS	35743	Archaea	RefSeq	False	68527	1	NC_020159	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16075	GCF_001736535	refseqCDS	2055	Bacteria	RefSeq	False	75462	1	NC_030914	99	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16076	GCF_000850405	refseqCDS	137207;491294	Eukaryota	Literature;	False	12104	3	NC_003467;NC_003468;NC_003466	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16077	GCF_000905715	refseqCDS	1587	Bacteria	Literature	False	36566	1	NC_019782	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16078	GCF_001736555	refseqCDS	2055	Bacteria	RefSeq	False	55524	1	NC_030942	98	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
16079	GCF_000850425	refseqCDS	3555;63459	Eukaryota	Literature;Literature	False	14222	4	NC_003507;NC_003506;NC_003503;NC_003508	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16080	GCF_000905735	refseqCDS	652611	Bacteria	Literature	False	37740	1	NC_020202	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16081	GCF_001736575	refseqCDS	1009714	Bacteria	RefSeq	False	93754	1	NC_030910	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16082	GCF_000850445	refseqCDS	57918;63459;200313	Eukaryota	Literature;Literature;Literature	False	12655	2	NC_003446;NC_003445	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16083	GCF_000905755	refseqCDS	573	Bacteria	RefSeq	False	48814	1	NC_020204	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16084	GCF_001736595	refseqCDS	652611	Bacteria	RefSeq	False	36629	1	NC_030918	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16085	GCF_000850465	refseqCDS	3752;23159;23211;106566	Eukaryota	UniProt;UniProt;UniProt;UniProt	False	9332	1	NC_003462	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16086	GCF_000905775	refseqCDS	108335;932019	Eukaryota	Literature;RefSeq	False	2676	1	NC_020253	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
16087	GCF_001736615	refseqCDS	79882	Bacteria	RefSeq	False	38975	1	NC_030904	67	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16088	GCF_000850485	refseqCDS				False	836	1	NC_003497	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
16089	GCF_000905795	refseqCDS	90371	Bacteria	RefSeq	False	43931	1	NC_020414	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16090	GCF_001736635	refseqCDS	410332	Bacteria	RefSeq	False	17562	1	NC_030907	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16091	GCF_000850505	refseqCDS				False	1104	1	NC_003523	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
16092	GCF_000905815	refseqCDS	4113	Eukaryota	RefSeq	False	6226	1	NC_020471	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16093	GCF_001736655	refseqCDS	36823	Bacteria	RefSeq	False	43505	1	NC_030932	71	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	dsDNA viruses, no RNA stage
16094	GCF_000850545	refseqCDS	63459;172265	Eukaryota	RefSeq;RefSeq	False	8620	3	NC_003570;NC_003568;NC_003569	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16095	GCF_000905835	refseqCDS	9780;9783;9785;99490	Eukaryota	UniProt;RefSeq, UniProt;UniProt;UniProt	False	180421	1	NC_020474	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16096	GCF_001736675	refseqCDS	2055	Bacteria	RefSeq	False	58308	1	NC_030913	89	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
16097	GCF_000850585	refseqCDS	3654;3656;3661;3662;3663;4039;4236;81866;161934	Eukaryota	UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;RefSeq;UniProt	False	15311	2	NC_003617;NC_003618	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16098	GCF_000905855	refseqCDS	9606;202457	Eukaryota	Literature;Literature	False	36838	1	NC_020487	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16099	GCF_001736695	refseqCDS	9606	Eukaryota		False	6673	1	NC_030922	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16100	GCF_000850625	refseqCDS	3818;4555;4558;91525	Eukaryota	UniProt;UniProt;UniProt;UniProt	False	10401	2	NC_003668;NC_003672	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16101	GCF_000905875	refseqCDS	335992	Bacteria	RefSeq	False	42084	1	NC_020483	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16102	GCF_001736715	refseqCDS	48736	Bacteria		False	167619	1	NC_030948	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16103	GCF_000850645	refseqCDS	4498;4513;4521;4522;4530;4550;4565;4577;146531	Eukaryota	Literature, UniProt;Literature, UniProt;UniProt;UniProt;UniProt;UniProt;Literature, UniProt;UniProt;UniProt	False	5273	1	NC_003680	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16104	GCF_000905895	refseqCDS	1189615	Bacteria	RefSeq	False	49425	1	NC_020479	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16105	GCF_001736735	refseqCDS	2055	Bacteria	RefSeq	False	45858	1	NC_030927	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16106	GCF_000850665	refseqCDS	37547	Eukaryota	UniProt	False	4322	2	NC_003691;NC_003692	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16107	GCF_000905915	refseqCDS	1290	Bacteria	RefSeq	False	44714	1	NC_020490	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16108	GCF_001736755	refseqCDS	945692	Bacteria	RefSeq	False	17119	1	NC_030912	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16109	GCF_000850685	refseqCDS	4089;4112;4113	Eukaryota	Literature, RefSeq;UniProt;Literature, RefSeq, UniProt	False	12141	3	NC_003723;NC_003724;NC_003725	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16110	GCF_000905935	refseqCDS	4565	Eukaryota	RefSeq	False	1364	1	NC_020502	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Satellites
16111	GCF_001736775	refseqCDS	2055	Bacteria	RefSeq	False	92618	1	NC_030901	179	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16112	GCF_000850705	refseqCDS	4530	Eukaryota	UniProt	False	14042	1	NC_003746	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16113	GCF_000905955	refseqCDS	109482	Eukaryota	UniProt	False	11918	1	NC_020808	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16114	GCF_001736795	refseqCDS	2055	Bacteria	RefSeq	False	93843	1	NC_030936	182	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16115	GCF_000850725	refseqCDS	4530;90397;94400;114194;147271	Eukaryota	UniProt;UniProt;UniProt;UniProt;UniProt	False	24839	12	NC_003768;NC_003763;NC_003765;NC_003766;NC_003773;NC_003774;NC_003761;NC_003772;NC_003762;NC_003764;NC_003767;NC_003760	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16116	GCF_000905975	refseqCDS	9606;40674;77214	Eukaryota	UniProt;UniProt;RefSeq	False	12016	1	NC_020807	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16117	GCF_001736815	refseqCDS	303	Bacteria	RefSeq	False	45417	1	NC_030923	49	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16118	GCF_000850745	refseqCDS	195883	Eukaryota	RefSeq	False	9275	1	NC_003782	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16119	GCF_000905995	refseqCDS	1525218	Bacteria	RefSeq	False	74485	1	NC_020862	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16120	GCF_001736835	refseqCDS	1404	Bacteria	RefSeq	False	165868	1	NC_030920	238	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16121	GCF_000850765	refseqCDS	28911	Eukaryota	UniProt	False	8832	1	NC_003795	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16122	GCF_000906015	refseqCDS	728062	Bacteria	RefSeq	False	76802	1	NC_020849	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16123	GCF_001736855	refseqCDS	36822	Bacteria	RefSeq	False	17727	1	NC_030935	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16124	GCF_000850785	refseqCDS	3562;63459	Eukaryota	RefSeq;RefSeq	False	8688	3	NC_003809;NC_003810;NC_003808	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16125	GCF_000906035	refseqCDS	38833	Eukaryota	RefSeq	False	205622	1	NC_020864	253	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	1	2	dsDNA viruses, no RNA stage
16126	GCF_001736875	refseqCDS	410332	Bacteria	RefSeq	False	83324	1	NC_030906	115	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16127	GCF_000850805	refseqCDS	3659	Eukaryota	Literature	False	8632	3	NC_003834;NC_003833;NC_003835	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16128	GCF_000906055	refseqCDS	32051	Bacteria	RefSeq	False	45728	1	NC_020838	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16129	GCF_001736895	refseqCDS	2055	Bacteria	RefSeq	False	73752	1	NC_030905	91	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16130	GCF_000850825	refseqCDS	3559;3888;3906;60916;63459;66262;81866	Eukaryota	UniProt;RefSeq, UniProt;UniProt;UniProt;UniProt;UniProt;UniProt	False	4253	1	NC_003853	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16131	GCF_000906075	refseqCDS	748148	Eukaryota		False	38987	1	NC_020840	55	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16132	GCF_001736915	refseqCDS	287	Bacteria	RefSeq	False	41871	1	NC_030931	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16133	GCF_000850845	refseqCDS	5722	Eukaryota	RefSeq	False	4674	1	NC_003873	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16134	GCF_000906095	refseqCDS	223926	Bacteria	RefSeq	False	38374	1	NC_020850	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16135	GCF_001736935	refseqCDS	1409	Bacteria	RefSeq	False	138081	1	NC_030925	177	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16136	GCF_000850885	refseqCDS	7158;7164;7177;8404;9606;9796;9850;30427;34999;37591;48086;48849	Eukaryota	UniProt;UniProt;UniProt;UniProt;UniProt;Literature;Literature;UniProt;UniProt;UniProt;UniProt;UniProt	False	11484	1	NC_003908	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16137	GCF_000906115	refseqCDS	192170	Bacteria	RefSeq	False	79114	1	NC_020842	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16138	GCF_001736955	refseqCDS	1423	Bacteria	RefSeq	False	152069	1	NC_030903	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16139	GCF_000850905	refseqCDS	4577;63459;66262;81866	Eukaryota	Literature;Literature;Literature;Literature	False	10296	2	NC_004014;NC_004015	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16140	GCF_000906135	refseqCDS	32051	Bacteria	RefSeq	False	40658	1	NC_020854	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16141	GCF_001736975	refseqCDS	2055	Bacteria	RefSeq	False	75680	1	NC_030924	105	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16142	GCF_000850925	refseqCDS	42373	Eukaryota	RefSeq	False	2617	1	NC_004049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16143	GCF_000906155	refseqCDS	59920	Bacteria		False	192497	1	NC_020855	221	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
16144	GCF_001736995	refseqCDS	2055	Bacteria	RefSeq	False	46600	1	NC_030941	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16145	GCF_000850945	refseqCDS	42373	Eukaryota	Literature	False	2474	1	NC_004053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16146	GCF_000906175	refseqCDS	59919	Bacteria	RefSeq	False	44945	1	NC_020878	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16147	GCF_001737015	refseqCDS	2055	Bacteria	RefSeq	False	54990	1	NC_030943	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16148	GCF_000850965	refseqCDS	7162;9606;9850;13712	Eukaryota	UniProt;UniProt;UniProt;UniProt	False	12491	3	NC_004109;NC_004108;NC_004110	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16149	GCF_000906195	refseqCDS	33968	Bacteria	RefSeq	False	25865	1	NC_020870	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16150	GCF_001737035	refseqCDS	286	Bacteria		False	50183	1	NC_030909	73	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	dsDNA viruses, no RNA stage
16151	GCF_000850985	refseqCDS	9606;34610;34611;34630;60189;72855;72862;136141	Eukaryota	UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;UniProt;UniProt	False	18859	3	NC_004158;NC_004159;NC_004157	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16152	GCF_000906215	refseqCDS	1396	Bacteria	RefSeq	False	158621	1	NC_020873	238	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
16153	GCF_001737055	refseqCDS	652611	Bacteria	RefSeq	False	49033	1	NC_030929	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16154	GCF_000851005	refseqCDS	317	Bacteria	RefSeq	False	13173	3	NC_004173;NC_004174;NC_004175	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16155	GCF_000906235	refseqCDS	9606	Eukaryota	Literature	False	5033	1	NC_020890	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16156	GCF_001737075	refseqCDS	2061	Bacteria	RefSeq	False	56212	1	NC_030916	84	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
16157	GCF_000851025	refseqCDS	9606;10036;10090	Eukaryota	UniProt;UniProt;UniProt	False	10056	2	NC_004294;NC_004291	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16158	GCF_000906255	refseqCDS	7174;53527	Eukaryota	RefSeq;RefSeq	False	20070	1	NC_020899	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16159	GCF_001737095	refseqCDS	410332	Bacteria	RefSeq	False	41207	1	NC_030902	68	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16160	GCF_000851045	refseqCDS	3659;3754;3755;3760;63459;140311	Eukaryota	Literature, RefSeq;;Literature;;Literature;Literature	False	7880	3	NC_004363;NC_004362;NC_004364	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16161	GCF_000906275	refseqCDS	9615	Eukaryota	RefSeq	False	2063	1	NC_020904	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
16162	GCF_001737115	refseqCDS	1280	Bacteria	RefSeq	False	133798	1	NC_030933	177	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
16163	GCF_000851065	refseqCDS	3906	Eukaryota	Literature	False	10848	3	NC_004425;NC_004423;NC_004424	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16164	GCF_000906295	refseqCDS	3764	Eukaryota	Literature	False	9314	1	NC_020999	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ortervirales
16165	GCF_001737135	refseqCDS	2053;2055	Bacteria	;Literature	False	49768	1	NC_030921	71	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16166	GCF_000851085	refseqCDS	9615	Eukaryota	UniProt	False	8513	1	NC_004542	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16167	GCF_000906315	refseqCDS	294	Bacteria	RefSeq	False	40192	1	NC_021062	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16168	GCF_001743535	refseqCDS	668336	Bacteria	RefSeq	False	43970	1	NC_013597	66	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16169	GCF_000851105	refseqCDS	3818;3823;3885;3906;3915;3920	Eukaryota	Literature, RefSeq;Literature;Literature, RefSeq;Literature;Literature;Literature	False	10348	2	NC_004730;NC_004729	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16170	GCF_000906335	refseqCDS	29497	Bacteria	RefSeq	False	107218	1	NC_021073	154	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16171	GCF_001743555	refseqCDS	624	Bacteria	RefSeq	False	170650	1	NC_030953	269	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16172	GCF_000851145	refseqCDS	9606	Eukaryota	Literature	False	13498	8	NC_004912;NC_004909;NC_004911;NC_004908;NC_004905;NC_004910;NC_004907;NC_004906	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16173	GCF_000906355	refseqCDS	7178	Eukaryota	RefSeq	False	10865	1	NC_021069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16174	GCF_001743575	refseqCDS	2055	Bacteria	RefSeq	False	52738	1	NC_031031	98	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16175	GCF_000851165	refseqCDS	7158	Eukaryota	Literature	False	11375	1	NC_005064	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16176	GCF_000906375	refseqCDS	47085	Eukaryota	RefSeq	False	4780	2	NC_021098;NC_021099	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16177	GCF_001743595	refseqCDS	2055	Bacteria	RefSeq	False	44536	1	NC_031099	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16178	GCF_000851185	refseqCDS	5116	Eukaryota	Literature	False	12507	1	NC_003534	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16179	GCF_000906395	refseqCDS	9555	Eukaryota	RefSeq	False	34391	1	NC_021168	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16180	GCF_001743615	refseqCDS	2055	Bacteria	RefSeq	False	54167	1	NC_031118	80	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16181	GCF_000851205	refseqCDS	3847;3917	Eukaryota	UniProt;UniProt	False	8118	3	NC_003541;NC_003542;NC_003543	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16182	GCF_000906415	refseqCDS	9103	Eukaryota	RefSeq, UniProt	False	9075	1	NC_021201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16183	GCF_001743635	refseqCDS	552	Bacteria	RefSeq	False	229501	1	NC_031043	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16184	GCF_000851225	refseqCDS	3817;3818;3879;3885;3917;35936;43365	Eukaryota	RefSeq;RefSeq;UniProt;UniProt;UniProt;UniProt;UniProt	False	4019	1	NC_003603	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16185	GCF_000906435	refseqCDS	9823	Eukaryota	RefSeq	False	2495	1	NC_021204	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
16186	GCF_001743655	refseqCDS	552	Bacteria	RefSeq	False	244840	1	NC_031126	277	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16187	GCF_000851245	refseqCDS	3818	Eukaryota	Literature	False	16769	3	NC_003620;NC_003614;NC_003619	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16188	GCF_000906455	refseqCDS	5116	Eukaryota	RefSeq	False	3788	2	NC_021223;NC_021222	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16189	GCF_001743675	refseqCDS	1428	Bacteria	RefSeq	False	25908	1	NC_031121	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16190	GCF_000851265	refseqCDS	4577	Eukaryota	UniProt	False	1168	1	NC_003631	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16191	GCF_000906475	refseqCDS	562	Bacteria	RefSeq	False	147737	1	NC_020079	269	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
16192	GCF_001743695	refseqCDS	287	Bacteria	RefSeq	False	94555	1	NC_031073	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16193	GCF_000851285	refseqCDS	3732;4032;4081;35889;59895;118509	Eukaryota	UniProt;UniProt;RefSeq, UniProt;RefSeq;UniProt;UniProt	False	8477	3	NC_003649;NC_003650;NC_003651	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16194	GCF_000906495	refseqCDS	9796	Eukaryota	RefSeq	False	7554	1	NC_020085	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16195	GCF_001743715	refseqCDS	1308	Bacteria	RefSeq	False	32649	1	NC_031023	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16196	GCF_000851305	refseqCDS	4100;4145	Eukaryota	;RefSeq, UniProt	False	10379	4	NC_028390;NC_003674;NC_003671;NC_003673	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16197	GCF_000906515	refseqCDS	905076	Eukaryota	RefSeq	False	9796	1	NC_020105	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssRNA viruses
16198	GCF_001743735	refseqCDS	29339	Bacteria	RefSeq	False	162359	1	NC_031027	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
16199	GCF_000851345	refseqCDS	148313	Eukaryota	RefSeq	False	3392	2	NC_003710;NC_003711	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsRNA viruses
16200	GCF_000906535	refseqCDS	163467	Eukaryota	RefSeq	False	1764	1	NC_017843	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ssDNA viruses
